sep=;
CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;Vbat;Trigger;AccX;AccY;AccZ;GyX;GyY;GyZ;N;fs;Timestamp
-1367,30922089529;-256,681474462734;-994,995183245977;-1285,33620890707;-1860,7170629052;-3721,74293589639;-1272,24162414821;-1955,2173432745;3559;0;2058;-16421;911;-350;-274;-283;238349;500;09:57:35.487477
-954,285141853965;-298,969864463201;-816,815974961966;-1041,1826407531;-1576,15800310066;-3607,02528977441;-1461,18964689656;-1839,54718535789;3559;0;2058;-16421;911;-350;-274;-283;238350;500;09:57:35.487515
-943,879908767762;-1023,42212933057;-1217,2026344242;-1310,82275986229;-1337,82172159362;-2798,97005813941;-1298,91585059441;-1880,27374701947;3559;0;2058;-16421;911;-350;-274;-283;238351;500;09:57:35.534427
-1524,84662061138;-2411,55364153394;-2200,83937972016;-2140,49837486527;-1480,03284295858;-1657,0596576258;-752,050239569915;-2191,71069029893;3559;0;2058;-16421;911;-350;-274;-283;238352;500;09:57:35.534455
-1679,13756934763;-2690,12863943697;-2316,49075184599;-2266,09426721185;-1385,88587041339;-452,825761570479;-909,59417458938;-2265,6421030818;3559;0;2058;-16421;911;-350;-274;-283;238353;500;09:57:35.534476
-1869,19824274734;-2939,28189965599;-2467,37562212627;-2406,92652383761;-1426,02221946744;217,652079449035;-938,92926599679;-2434,95477722841;3559;0;2058;-16421;911;-350;-274;-283;238354;500;09:57:35.534496
-2332,0798591217;-3411,78261596814;-2885,58471071417;-2763,53609904542;-1773,66275405232;93,6952644817065;-496,825453560217;-2625,90748738463;3559;0;2228;-16484;853;-177;-121;54;238355;500;09:57:35.534518
-2321,0351015121;-2673,82848488697;-2589,91697341157;-2514,36747868382;-1972,79921994568;-673,658610677987;-505,421398081526;-2585,81095015851;3559;0;2228;-16484;853;-177;-121;54;238356;500;09:57:35.534540
-1760,49551798811;-1113,21926094074;-1408,43695589039;-1498,05842274311;-1651,62969642039;-1770,27095730673;-964,057233973814;-2193,33375626989;3559;0;2228;-16484;853;-177;-121;54;238357;500;09:57:35.534563
-2093,30846867617;-1463,15414836071;-1440,11381178244;-1523,90323060786;-1907,79768861923;-3008,14396942157;-995,579461557034;-2183,2952867446;3559;0;2228;-16484;853;-177;-121;54;238358;500;09:57:35.534587
-1974,69735943014;-1038,50834134215;-1178,18344194768;-1334,71631121228;-1803,93693907559;-3593,44925980933;-1282,0617805401;-1988,45971330698;3559;0;2228;-16484;853;-177;-121;54;238359;500;09:57:35.534612
-2149,65138023475;-1881,18246931391;-1676,71245549363;-1710,2999558649;-1773,8458911397;-3421,02594162797;-968,668493151141;-2143,79039942869;3559;0;2228;-16484;853;-177;-121;54;238360;500;09:57:35.534639
-1897,01286353206;-2030,55593397364;-1807,22649973445;-1855,54587407166;-1658,59884376498;-2703,06740272674;-1090,43668903189;-2117,22916178568;3559;0;2228;-16484;853;-177;-121;54;238361;500;09:57:35.534666
-2145,3217152626;-3139,93078513158;-2618,74350069452;-2573,29053981206;-1848,81227308838;-1678,95098774118;-647,187344724371;-2429,78403485205;3559;0;2228;-16484;853;-177;-121;54;238362;500;09:57:35.534713
-2434,1704009641;-3651,00595970621;-3161,64964859921;-2989,80977471953;-1934,22195136989;-593,026720244554;-406,209593738313;-2663,80948158505;3559;0;2228;-16484;853;-177;-121;54;238363;500;09:57:35.535692
-2313,86801589979;-3080,32220697217;-2868,86764520325;-2677,56300320581;-1649,80929584731;140,492499090557;-828,072724017838;-2688,10872731928;3559;0;2228;-16484;853;-177;-121;54;238364;500;09:57:35.535740
-2364,90778259397;-2743,21835831902;-2671,05395916989;-2459,54138061882;-1454,3457908975;183,136199185159;-949,492569516122;-2714,98030784668;3559;0;2345;-16567;850;44;199;167;238365;500;09:57:35.535771
-2120,07474903646;-1756,33153031103;-2227,16917575884;-2212,34600077756;-1725,34565595095;-753,599897846929;-1036,56526770169;-2646,01016441081;3559;0;2345;-16567;850;44;199;167;238366;500;09:57:35.535814
-1630,77314967022;-666,425299984112;-1379,31670492014;-1573,63348636415;-1701,72597379331;-1935,98891962384;-1138,40989142115;-2353,21084118891;3559;0;2345;-16567;850;44;199;167;238367;500;09:57:35.535851
-1732,83444358292;-504,350060140539;-1080,60843789286;-1274,74662303063;-1660,44705531094;-3070,74289453204;-1407,87490294612;-2235,89373039384;3559;0;2345;-16567;850;44;199;167;238368;500;09:57:35.535897
-1870,32184405124;-934,564291011076;-1352,02337257506;-1608,58359090565;-2122,45409585745;-3884,13818913972;-996,184686466877;-2135,85387752438;3559;0;2345;-16567;850;44;199;167;238369;500;09:57:35.535951
-1986,14402424381;-1687,3056894014;-1755,14537673106;-1894,46371719544;-2186,07862520474;-3811,73309162987;-797,289475723985;-2131,38540802675;3559;0;2345;-16567;850;44;199;167;238370;500;09:57:35.536021
-2083,54823057016;-2297,41878737014;-1941,49644877005;-1925,28169054957;-1850,33060070616;-2917,2607157919;-765,80863689445;-2200,42634661496;3559;0;2345;-16567;850;44;199;167;238371;500;09:57:35.536156
-1910,34908713575;-2258,85641754436;-1903,83881250455;-1856,26465424825;-1491,87159749912;-1699,9451553009;-1107,34573604073;-2250,63135434291;3559;0;2345;-16567;850;44;199;167;238372;500;09:57:35.536224
-2130,77391202364;-3013,69651990378;-2428,04339512461;-2340,55959744018;-1631,72233975446;-689,55755870702;-758,889403616951;-2508,80783311278;3559;0;2345;-16567;850;44;199;167;238373;500;09:57:35.536298
-2025,3949753386;-2470,10315386311;-2245,01541906025;-2226,44214315608;-1524,30730397627;-58,4528302859399;-978,208900818601;-2589,75622523401;3559;0;2345;-16567;850;44;199;167;238374;500;09:57:35.536378
-2185,58904286323;-2632,79856091336;-2415,97117132298;-2384,95515467774;-1670,58540206938;-176,561658640392;-683,965609949839;-2676,5483711774;3559;0;2299;-16563;920;0;250;90;238375;500;09:57:35.581002
-2122,09146999253;-1851,28749381885;-2166,33009151137;-2229,35878561472;-1829,87745899241;-958,004898748593;-705,40627640771;-2603,15226148115;3559;0;2299;-16563;920;0;250;90;238376;500;09:57:35.581030
-1420,32473255228;-379,865790185926;-1074,04341299972;-1281,61473775469;-1539,92268942855;-2019,82594169182;-1182,68106350757;-2128,10334005533;3559;0;2299;-16563;920;0;250;90;238377;500;09:57:35.581049
-1584,86885272886;-826,84692704567;-1338,89985274361;-1475,54519157053;-1872,63234252203;-3265,06967108761;-1100,43265015923;-2088,20164992602;3559;0;2299;-16563;920;0;250;90;238378;500;09:57:35.581070
-1534,63429365633;-632,216184076038;-1202,89777235221;-1419,55316392228;-1936,77719858871;-3963,97440677829;-1043,01807938027;-1993,06652958796;3559;0;2299;-16563;920;0;250;90;238379;500;09:57:35.581092
-1513,78549062961;-1096,85744355945;-1241,45872295764;-1494,385425927;-1848,99560719356;-3863,96753634838;-1105,52912579465;-1999,40962265956;3559;0;2299;-16563;920;0;250;90;238380;500;09:57:35.581116
-1604,43723859941;-1875,63961456303;-1605,43820618116;-1716,29276396055;-1685,71921403543;-3011,79826401739;-1053,92909744603;-2012,55128783442;3559;0;2299;-16563;920;0;250;90;238381;500;09:57:35.581141
-1480,23854835995;-1845,6508965962;-1581,2233291727;-1634,25650604174;-1298,83524869871;-1764,70409227407;-1351,73703780497;-1960,856378039;3559;0;2299;-16563;920;0;250;90;238382;500;09:57:35.581166
-1471,81357938063;-2166,7567009686;-1727,17942288693;-1728,07993294997;-1111,50593781588;-612,613884326594;-1289,01805928454;-1937,5549931596;3559;0;2299;-16563;920;0;250;90;238383;500;09:57:35.581196
-1851,99087334122;-2903,12851641147;-2319,42465413746;-2233,06861963111;-1380,61440596892;-10,5159881336731;-808,664550251153;-2129,11777452123;3559;0;2299;-16563;920;0;250;90;238384;500;09:57:35.581238
-1697,68115585507;-2219,07103759516;-2008,8176375099;-2006,22870459803;-1300,48442539643;7,69058527913876;-1059,71267050819;-2038,96211973298;3559;0;2134;-16553;931;151;49;38;238385;500;09:57:35.581270
-1606,84409739613;-1756,13059463626;-1829,21014125494;-1973,93585075671;-1669,48364572809;-964,101797899231;-903,129435565206;-2018,42081414966;3559;0;2134;-16553;931;151;49;38;238386;500;09:57:35.581302
-984,430351064308;-180,937810404284;-864,726735463948;-1207,59032285027;-1604,51097875461;-2103,58886088512;-1243,35180048033;-1613,47702837735;3559;0;2134;-16553;931;151;49;38;238387;500;09:57:35.581335
-837,805075429613;79,7399381353753;-589,988667618134;-947,640547699993;-1646,61758315424;-3226,77618858003;-1608,09539118782;-1478,85706682201;3559;0;2134;-16553;931;151;49;38;238388;500;09:57:35.581369
-628,38445383776;335,171767637134;-299,777155098505;-623,325055244728;-1410,87855591089;-3855,8313041458;-1599,54116956895;-1341,88521247928;3559;0;2134;-16553;931;151;49;38;238389;500;09:57:35.581407
-942,277438152698;-560,376293077599;-733,644045032677;-917,170304512838;-1313,17753913673;-3743,4948640106;-1205,45746227086;-1473,88894332643;3559;0;2134;-16553;931;151;49;38;238390;500;09:57:35.581441
-850,740117627545;-683,509271563613;-758,603109475807;-944,961065676762;-986,095940429484;-2820,52368735324;-1375,72686649504;-1367,67479684844;3559;0;2134;-16553;931;151;49;38;238391;500;09:57:35.581510
-978,936704584863;-1363,56318072818;-1102,21328384569;-1226,76675571117;-831,997060735011;-1598,91891995829;-1333,14179269719;-1487,32003689359;3559;0;2134;-16553;931;151;49;38;238392;500;09:57:35.581546
-1250,58094634954;-2026,12748405937;-1571,67003526026;-1592,45484990918;-866,614200713113;-444,181417358282;-1157,8742108653;-1647,15016161662;3559;0;2134;-16553;931;151;49;38;238393;500;09:57:35.581582
-1392,57810230355;-2112,90918604098;-1787,75980983849;-1829,29553534719;-1010,07713981951;204,248942925071;-1112,94318452355;-1813,86345156014;3559;0;2134;-16553;931;151;49;38;238394;500;09:57:35.581619
-1399,58538782387;-1702,64488663222;-1672,15093757375;-1795,78908000386;-1199,4087331125;76,407931165304;-1063,56085483223;-1826,38051322289;3559;0;2110;-16518;879;145;-70;66;238395;500;09:57:35.581656
-1552,53096243471;-1512,08629461582;-1626,48866050143;-1776,5430433104;-1521,47842563759;-788,19310767547;-725,573310312524;-1869,47574649809;3559;0;2110;-16518;879;145;-70;66;238396;500;09:57:35.581700
-1120,17660482903;-256,56453895208;-808,198190458352;-1030,04537421046;-1391,28690579371;-1876,49035967153;-1028,76939475775;-1526,38591471722;3559;0;2110;-16518;879;145;-70;66;238397;500;09:57:35.581740
-1123,46960532118;-74,0574953078176;-577,461270031403;-805,602507154457;-1417,6910318092;-3079,31679787801;-1363,91372511897;-1462,78836532729;3559;0;2110;-16518;879;145;-70;66;238398;500;09:57:35.581780
